trad_id,cust_id,time,amount,type_label,type
3623,40107,5/15/2009,224,正常,Normal
3624,20209,5/15/2009,206,正常,Normal
3625,10019,5/15/2009,206,正常,Normal
3626,20252,5/15/2009,2,正常,Normal
3627,40159,5/15/2009,224,正常,Normal
3628,20080,5/15/2009,2,正常,Normal
3629,20273,5/15/2009,209,正常,Normal
3630,20202,5/15/2009,2,正常,Normal
3631,10239,5/15/2009,99,正常,Normal
3632,20210,5/15/2009,99,正常,Normal
3637,10017,5/15/2009,3,正常,Normal
3638,40143,5/15/2009,279,正常,Normal
3639,30219,5/15/2009,-282,退货,returned_goods
3640,40287,5/15/2009,359,正常,Normal
3641,30029,5/15/2009,3,正常,Normal
3642,30058,5/15/2009,2,正常,Normal
3643,40080,5/15/2009,3,正常,Normal
3644,10150,5/15/2009,249,正常,Normal
3645,40261,5/15/2009,30,正常,Normal
3646,20111,5/15/2009,3,正常,Normal
3647,30163,5/15/2009,99,正常,Normal
3648,20283,5/15/2009,209,正常,Normal
3649,20025,5/15/2009,319,正常,Normal
3650,40168,5/15/2009,2,正常,Normal
3651,40150,5/15/2009,249,正常,Normal
3652,20231,5/15/2009,299,正常,Normal
3653,20081,5/15/2009,229,正常,Normal
3654,40171,5/15/2009,30,正常,Normal
3655,20071,5/15/2009,2,正常,Normal
3656,30281,5/15/2009,287,正常,Normal
3657,30013,5/15/2009,359,正常,Normal
3658,10250,5/15/2009,249,正常,Normal
3659,10230,5/15/2009,279,正常,Normal
3660,30157,5/15/2009,99,正常,Normal
3661,40002,5/15/2009,3,正常,Normal
3662,10208,5/15/2009,319,正常,Normal
3663,40247,5/15/2009,279,正常,Normal
3664,20132,5/15/2009,249,正常,Normal
3665,10048,5/15/2009,209,正常,Normal
3666,40165,5/15/2009,249,正常,Normal
3667,10250,5/15/2009,269,正常,Normal
3669,20256,5/15/2009,30,正常,Normal
3670,30083,5/15/2009,249,正常,Normal
3671,20002,5/15/2009,3,正常,Normal
3672,40225,5/15/2009,3,正常,Normal
3673,30128,5/15/2009,199,正常,Normal
3674,20148,5/15/2009,-199,退货,returned_goods
3675,20238,5/15/2009,-199,退货,returned_goods
3676,20052,5/15/2009,199,正常,Normal
3677,40171,5/15/2009,-199,退货,returned_goods
3678,40002,5/15/2009,199,正常,Normal
3679,10211,5/15/2009,299,正常,Normal
3680,20066,5/15/2009,224,正常,Normal
3681,30288,5/15/2009,199,正常,Normal
3682,40234,5/15/2009,429,正常,Normal
3683,20282,5/15/2009,209,正常,Normal
3684,40212,5/15/2009,224,正常,Normal
3686,20153,5/15/2009,224,正常,Normal
3687,40083,5/15/2009,224,正常,Normal
3688,20023,5/15/2009,299,正常,Normal
3689,10220,5/15/2009,249,正常,Normal
3691,40225,5/15/2009,399,正常,Normal
3692,20057,5/15/2009,-3,退货,returned_goods
3693,30145,5/15/2009,1,正常,Normal
3695,40261,5/15/2009,-224,退货,returned_goods
3697,30264,5/15/2009,3,正常,Normal
3698,30140,5/15/2009,229,正常,Normal
3699,30064,5/15/2009,15,正常,Normal
3700,30127,5/15/2009,3,正常,Normal
3701,30058,5/15/2009,399,正常,Normal
3702,40005,5/15/2009,249,正常,Normal
3703,10038,5/15/2009,249,正常,Normal
3704,10165,5/15/2009,359,正常,Normal
3705,20199,5/15/2009,229,正常,Normal
3706,40146,5/15/2009,249,正常,Normal
3708,20057,5/15/2009,269,正常,Normal
3710,10101,5/15/2009,2,正常,Normal
3711,20113,5/15/2009,249,正常,Normal
3712,30179,5/15/2009,249,正常,Normal
3713,20189,5/15/2009,319,正常,Normal
3714,40109,5/15/2009,3,正常,Normal
3715,10142,5/15/2009,60,正常,Normal
3716,40105,5/15/2009,249,正常,Normal
3717,40284,5/15/2009,229,正常,Normal
3718,40191,5/15/2009,224,正常,Normal
3719,20010,5/15/2009,224,正常,Normal
3720,10179,5/15/2009,359,正常,Normal
3721,40295,5/15/2009,287,正常,Normal
3722,40050,5/15/2009,269,正常,Normal
3723,10018,5/15/2009,3,正常,Normal
3724,30067,5/15/2009,224,正常,Normal
3725,20009,5/15/2009,224,正常,Normal
3726,20035,5/15/2009,224,正常,Normal
3727,20150,5/15/2009,224,正常,Normal
3728,30071,5/15/2009,269,正常,Normal
3729,10183,5/15/2009,2,正常,Normal
3730,20178,5/15/2009,99,正常,Normal
3731,30214,5/15/2009,30,正常,Normal
3732,10018,5/15/2009,30,正常,Normal
3733,30193,5/15/2009,99,正常,Normal
3734,30024,5/15/2009,399,正常,Normal
3735,30252,5/15/2009,249,正常,Normal
3736,30057,5/15/2009,249,正常,Normal
3737,10256,5/15/2009,3,正常,Normal
3738,20173,5/15/2009,249,正常,Normal
3739,30247,5/15/2009,359,正常,Normal
3740,20243,5/15/2009,399,正常,Normal
3741,30105,5/15/2009,296,正常,Normal
3742,20189,5/15/2009,189,正常,Normal
3743,30279,5/15/2009,299,正常,Normal
3744,20135,5/15/2009,30,正常,Normal
3745,10127,5/15/2009,249,正常,Normal
3746,20077,5/15/2009,279,正常,Normal
3747,40122,5/15/2009,239,正常,Normal
3748,20234,5/15/2009,299,正常,Normal
3749,20042,5/15/2009,249,正常,Normal
3750,30057,5/15/2009,249,正常,Normal
3751,10202,5/15/2009,279,正常,Normal
3752,10224,5/15/2009,249,正常,Normal
3753,10002,5/15/2009,249,正常,Normal
3754,10254,5/15/2009,249,正常,Normal
3755,40037,5/15/2009,239,正常,Normal
3756,40244,5/15/2009,1,正常,Normal
3757,10139,5/15/2009,249,正常,Normal
3758,20060,5/15/2009,249,正常,Normal
3759,40171,5/15/2009,2,正常,Normal
3760,10224,5/15/2009,399,正常,Normal
3761,30041,5/15/2009,399,正常,Normal
3762,20255,5/15/2009,299,正常,Normal
3763,20033,5/15/2009,299,正常,Normal
3764,10290,5/15/2009,199,正常,Normal
3765,30013,5/15/2009,399,正常,Normal
3766,30233,5/15/2009,99,正常,Normal
3767,40247,5/15/2009,369,正常,Normal
3768,30096,5/15/2009,399,正常,Normal
3769,30089,5/15/2009,279,正常,Normal
3770,10030,5/15/2009,3,正常,Normal
3771,20165,5/15/2009,399,正常,Normal
3772,30229,5/15/2009,249,正常,Normal
3773,30195,5/15/2009,299,正常,Normal
3774,20261,5/15/2009,2,正常,Normal
3775,10180,5/15/2009,249,正常,Normal
3776,20045,5/15/2009,249,正常,Normal
3777,20003,5/15/2009,269,正常,Normal
3778,40135,5/15/2009,1,正常,Normal
3779,30015,5/15/2009,99,正常,Normal
3780,10085,5/15/2009,279,正常,Normal
3781,30147,5/15/2009,239,正常,Normal
3782,10059,5/15/2009,1,正常,Normal
3783,20107,5/15/2009,30,正常,Normal
3784,20036,5/15/2009,229,正常,Normal
3785,30268,5/15/2009,269,正常,Normal
3786,20059,5/15/2009,399,正常,Normal
3787,30265,5/15/2009,1,正常,Normal
3788,20224,5/15/2009,206,正常,Normal
3789,20083,5/15/2009,249,正常,Normal
3790,30203,5/15/2009,3,正常,Normal
3791,10141,5/15/2009,-269,退货,returned_goods
3792,30099,5/15/2009,269,正常,Normal
3793,30076,5/15/2009,-249,退货,returned_goods
3794,30271,5/15/2009,299,正常,Normal
3795,10222,5/15/2009,399,正常,Normal
3796,30137,5/15/2009,30,正常,Normal
3797,40161,5/15/2009,249,正常,Normal
3798,30269,5/15/2009,15,正常,Normal
3799,20130,5/15/2009,224,正常,Normal
3800,30223,5/15/2009,224,正常,Normal
3801,40290,5/15/2009,224,正常,Normal
3802,40035,5/15/2009,179,正常,Normal
3803,40068,5/15/2009,30,正常,Normal
3804,30239,5/15/2009,249,正常,Normal
3805,10211,5/15/2009,249,正常,Normal
3806,10008,5/15/2009,45,正常,Normal
3809,10050,5/15/2009,3,正常,Normal
3810,20197,5/15/2009,249,正常,Normal
3811,40056,5/15/2009,249,正常,Normal
3812,10026,5/15/2009,249,正常,Normal
3813,20290,5/15/2009,99,正常,Normal
3814,20281,5/15/2009,399,正常,Normal
3815,20161,5/15/2009,15,正常,Normal
3816,10144,5/15/2009,224,正常,Normal
3817,10027,5/15/2009,399,正常,Normal
3818,30209,5/15/2009,299,正常,Normal
3820,10233,5/15/2009,249,正常,Normal
3823,40216,5/15/2009,269,正常,Normal
3824,20043,5/15/2009,215,正常,Normal
3825,20194,5/15/2009,15,正常,Normal
3826,40255,5/15/2009,299,正常,Normal
3827,30026,5/15/2009,15,正常,Normal
3828,10079,5/15/2009,179,正常,Normal
3829,30280,5/15/2009,269,正常,Normal
3830,20166,5/15/2009,399,正常,Normal
3831,10220,5/15/2009,2,正常,Normal
3832,40058,5/15/2009,15,正常,Normal
3833,10089,5/15/2009,224,正常,Normal
3834,40188,5/15/2009,359,正常,Normal
3835,20103,5/15/2009,199,正常,Normal
3836,10227,5/15/2009,249,正常,Normal
3837,30090,5/15/2009,99,正常,Normal
3838,30146,5/15/2009,224,正常,Normal
3839,40139,5/15/2009,224,正常,Normal
3840,30057,5/15/2009,224,正常,Normal
3841,10008,5/15/2009,224,正常,Normal
3842,30026,5/15/2009,369,正常,Normal
3843,20160,5/15/2009,249,正常,Normal
3844,10230,5/15/2009,249,正常,Normal
3845,40291,5/15/2009,240,正常,Normal
3846,10017,5/15/2009,249,正常,Normal
3847,20014,5/15/2009,249,正常,Normal
3848,10084,5/15/2009,-249,退货,returned_goods
3849,20160,5/15/2009,299,正常,Normal
3850,40281,5/15/2009,249,正常,Normal
3851,30083,5/15/2009,269,正常,Normal
3852,30255,5/15/2009,299,正常,Normal
3853,10095,5/15/2009,199,正常,Normal
3854,20250,5/15/2009,3,正常,Normal
3855,40054,5/15/2009,369,正常,Normal
3856,10065,5/15/2009,369,正常,Normal
3857,40262,5/15/2009,239,正常,Normal
3858,20083,5/15/2009,239,正常,Normal
3859,40075,5/15/2009,60,正常,Normal
3860,20249,5/15/2009,399,正常,Normal
3861,10068,5/15/2009,399,正常,Normal
3862,10298,5/15/2009,249,正常,Normal
3863,10287,5/15/2009,206,正常,Normal
3865,10133,5/15/2009,329,正常,Normal
3866,20269,5/15/2009,206,正常,Normal
3867,40187,5/15/2009,249,正常,Normal
3868,20183,5/15/2009,299,正常,Normal
3869,10262,5/15/2009,249,正常,Normal
3870,10056,5/15/2009,3,正常,Normal
3871,40035,5/15/2009,249,正常,Normal
3872,20299,5/15/2009,30,正常,Normal
3873,10083,5/15/2009,199,正常,Normal
3874,40207,5/15/2009,229,正常,Normal
3875,40192,5/15/2009,319,正常,Normal
3876,10248,5/15/2009,369,正常,Normal
3877,40092,5/15/2009,299,正常,Normal
3878,40126,5/15/2009,319,正常,Normal
3879,30213,5/15/2009,299,正常,Normal
3880,20143,5/15/2009,249,正常,Normal
3881,20281,5/15/2009,279,正常,Normal
3882,10241,5/15/2009,399,正常,Normal
3883,10217,5/15/2009,369,正常,Normal
3884,20109,5/15/2009,199,正常,Normal
3885,30112,5/15/2009,30,正常,Normal
3886,20152,5/15/2009,369,正常,Normal
3887,30007,5/15/2009,249,正常,Normal
3888,30170,5/15/2009,369,正常,Normal
3889,10127,5/15/2009,2,正常,Normal
3890,10042,5/15/2009,199,正常,Normal
3891,10186,5/15/2009,60,正常,Normal
3892,20244,5/15/2009,229,正常,Normal
3893,40015,5/15/2009,249,正常,Normal
3894,10115,5/15/2009,2,正常,Normal
3895,10200,5/15/2009,399,正常,Normal
3896,20008,5/15/2009,249,正常,Normal
3897,20288,5/15/2009,30,正常,Normal
3898,40269,5/15/2009,4,正常,Normal
3899,40222,5/15/2009,3,正常,Normal
3900,20175,5/15/2009,399,正常,Normal
3901,20295,5/15/2009,30,正常,Normal
3902,20227,5/15/2009,45,正常,Normal
3903,10272,5/15/2009,199,正常,Normal
3904,40073,5/15/2009,1,正常,Normal
3905,20282,5/15/2009,15,正常,Normal
3907,40161,5/15/2009,-215,退货,returned_goods
3908,40078,5/15/2009,239,正常,Normal
3909,30201,5/15/2009,-239,退货,returned_goods
3910,40167,5/15/2009,215,正常,Normal
3911,20151,5/15/2009,249,正常,Normal
3912,40025,5/15/2009,249,正常,Normal
3913,40064,5/15/2009,249,正常,Normal
3915,30018,5/15/2009,199,正常,Normal
3918,20062,5/15/2009,3,正常,Normal
3919,40011,5/15/2009,249,正常,Normal
3920,10132,5/15/2009,249,正常,Normal
3921,10025,5/15/2009,299,正常,Normal
3922,40079,5/15/2009,30,正常,Normal
3923,40053,5/15/2009,15,正常,Normal
3924,40128,5/15/2009,399,正常,Normal
3925,30045,5/15/2009,249,正常,Normal
3926,10159,5/15/2009,199,正常,Normal
3927,20099,5/15/2009,105,正常,Normal
3928,40187,5/15/2009,2,正常,Normal
3929,40186,5/15/2009,369,正常,Normal
3930,20051,5/15/2009,2,正常,Normal
3931,10012,5/15/2009,399,正常,Normal
3932,10022,5/15/2009,30,正常,Normal
3933,10110,5/15/2009,2,正常,Normal
3934,40138,5/15/2009,249,正常,Normal
3935,10038,5/15/2009,249,正常,Normal
3936,20158,5/15/2009,30,正常,Normal
3937,10052,5/15/2009,239,正常,Normal
3938,30118,5/15/2009,229,正常,Normal
3939,40271,5/15/2009,2,正常,Normal
3940,30296,5/15/2009,15,正常,Normal
3941,40218,5/15/2009,249,正常,Normal
3942,30109,5/15/2009,249,正常,Normal
3943,30069,5/15/2009,199,正常,Normal
3944,30111,5/15/2009,3,正常,Normal
3945,20220,5/15/2009,15,正常,Normal
3946,10100,5/15/2009,3,正常,Normal
3947,10198,5/15/2009,60,正常,Normal
3948,20073,5/15/2009,249,正常,Normal
3949,10125,5/15/2009,399,正常,Normal
3950,30224,5/15/2009,30,正常,Normal
3951,20138,5/15/2009,239,正常,Normal
3952,40219,5/15/2009,269,正常,Normal
3953,10110,5/15/2009,15,正常,Normal
3955,30003,5/15/2009,2,正常,Normal
3956,40265,5/15/2009,249,正常,Normal
3957,20178,5/15/2009,249,正常,Normal
3958,40273,5/15/2009,319,正常,Normal
3959,30188,5/15/2009,15,正常,Normal
3960,10291,5/15/2009,2,正常,Normal
3961,30190,5/15/2009,299,正常,Normal
3962,40235,5/15/2009,75,正常,Normal
3963,30112,5/15/2009,199,正常,Normal
3964,10016,5/15/2009,30,正常,Normal
3965,40258,5/15/2009,249,正常,Normal
3966,40260,5/15/2009,229,正常,Normal
3969,40072,5/15/2009,249,正常,Normal
3970,20067,5/15/2009,319,正常,Normal
3971,30143,5/15/2009,399,正常,Normal
3973,10035,5/15/2009,369,正常,Normal
3974,20164,5/15/2009,229,正常,Normal
3975,30159,5/15/2009,30,正常,Normal
3976,40076,5/15/2009,369,正常,Normal
3977,40076,5/15/2009,319,正常,Normal
3978,10124,5/15/2009,369,正常,Normal
3979,30179,5/15/2009,-369,退货,returned_goods
3980,30231,5/15/2009,369,正常,Normal
3981,20289,5/15/2009,399,正常,Normal
3982,30107,5/15/2009,369,正常,Normal
3983,20117,5/15/2009,269,正常,Normal
3984,10054,5/15/2009,249,正常,Normal
3985,40182,5/15/2009,60,正常,Normal
3986,20287,5/15/2009,229,正常,Normal
3987,20099,5/15/2009,249,正常,Normal
3988,40117,5/15/2009,1,正常,Normal
3989,20288,5/15/2009,45,正常,Normal
3990,30210,5/15/2009,399,正常,Normal
3991,10033,5/15/2009,269,正常,Normal
3992,40276,5/15/2009,99,正常,Normal
3993,40116,5/15/2009,399,正常,Normal
3994,10252,5/15/2009,3,正常,Normal
3995,20165,5/15/2009,229,正常,Normal
3996,30147,5/15/2009,369,正常,Normal
3997,20079,5/15/2009,369,正常,Normal
3998,20262,5/15/2009,199,正常,Normal
3999,40251,5/15/2009,249,正常,Normal
4000,30298,5/15/2009,60,正常,Normal
4001,30030,5/15/2009,249,正常,Normal
4002,40020,5/15/2009,229,正常,Normal
4004,20020,5/15/2009,199,正常,Normal
4005,40049,5/15/2009,30,正常,Normal
4006,10282,5/15/2009,2,正常,Normal
4007,20235,5/15/2009,249,正常,Normal
4008,40284,5/15/2009,249,正常,Normal
4009,30165,5/15/2009,249,正常,Normal
4010,20256,5/15/2009,249,正常,Normal
4011,40200,5/15/2009,249,正常,Normal
4012,20099,5/15/2009,369,正常,Normal
4013,20182,5/15/2009,60,正常,Normal
4014,20179,5/15/2009,229,正常,Normal
4015,40164,5/15/2009,249,正常,Normal
4016,20174,5/15/2009,1,正常,Normal
4017,30249,5/15/2009,319,正常,Normal
4018,30027,5/15/2009,9,正常,Normal
4019,30125,5/15/2009,60,正常,Normal
4020,30131,5/15/2009,249,正常,Normal
4021,40223,5/15/2009,249,正常,Normal
4022,10250,5/15/2009,249,正常,Normal
4023,30272,5/15/2009,369,正常,Normal
4024,10267,5/15/2009,399,正常,Normal
4025,10029,5/15/2009,30,正常,Normal
4026,40171,5/15/2009,199,正常,Normal
4027,40275,5/15/2009,399,正常,Normal
4028,40110,5/15/2009,229,正常,Normal
4029,30167,5/15/2009,249,正常,Normal
4030,20198,5/15/2009,299,正常,Normal
4031,20016,5/15/2009,199,正常,Normal
4032,10258,5/15/2009,399,正常,Normal
4033,40288,5/15/2009,399,正常,Normal
4035,40187,5/15/2009,299,正常,Normal
4038,20294,5/15/2009,369,正常,Normal
4039,30260,5/15/2009,249,正常,Normal
4040,40066,5/15/2009,-249,退货,returned_goods
4041,40071,5/15/2009,249,正常,Normal
4042,40256,5/15/2009,15,正常,Normal
4043,30145,5/15/2009,399,正常,Normal
4044,40274,5/15/2009,249,正常,Normal
4045,10018,5/15/2009,249,正常,Normal
4046,20287,5/15/2009,249,正常,Normal
4047,20059,5/15/2009,3,正常,Normal
4048,40247,5/15/2009,249,正常,Normal
4049,20192,5/15/2009,229,正常,Normal
4050,30026,5/15/2009,299,正常,Normal
4051,30082,5/15/2009,229,正常,Normal
4052,10213,5/15/2009,369,正常,Normal
4053,20061,5/15/2009,239,正常,Normal
4054,20276,5/15/2009,3,正常,Normal
4055,40249,5/15/2009,249,正常,Normal
4056,40136,5/15/2009,249,正常,Normal
4057,10277,5/15/2009,249,正常,Normal
4058,40018,5/15/2009,30,正常,Normal
4059,20200,5/15/2009,269,正常,Normal
4060,40093,5/15/2009,199,正常,Normal
4061,10003,5/15/2009,319,正常,Normal
4062,10031,5/15/2009,199,正常,Normal
4063,20086,5/15/2009,45,正常,Normal
4064,30048,5/15/2009,249,正常,Normal
4065,20068,5/15/2009,-239,退货,returned_goods
4066,40280,5/15/2009,239,正常,Normal
4067,20251,5/15/2009,269,正常,Normal
4068,10009,5/15/2009,369,正常,Normal
4069,10027,5/15/2009,399,正常,Normal
4070,40029,5/15/2009,249,正常,Normal
4071,30115,5/15/2009,369,正常,Normal
4073,40049,5/15/2009,299,正常,Normal
4074,40072,5/15/2009,299,正常,Normal
4075,40246,5/15/2009,399,正常,Normal
4076,30120,5/15/2009,369,正常,Normal
4077,20190,5/15/2009,15,正常,Normal
4078,10264,5/15/2009,30,正常,Normal
4079,30089,5/15/2009,249,正常,Normal
4080,10120,5/15/2009,60,正常,Normal
4081,20083,5/15/2009,199,正常,Normal
4082,40067,5/15/2009,249,正常,Normal
4083,30004,5/15/2009,249,正常,Normal
4084,20095,5/15/2009,3,正常,Normal
4085,20225,5/15/2009,319,正常,Normal
4086,40265,5/15/2009,369,正常,Normal
4087,10133,5/15/2009,2,正常,Normal
4088,10256,5/15/2009,2,正常,Normal
4089,10283,5/15/2009,249,正常,Normal
4090,30088,5/15/2009,399,正常,Normal
4091,40056,5/15/2009,2,正常,Normal
4092,30037,5/15/2009,30,正常,Normal
4093,30159,5/15/2009,15,正常,Normal
4094,30006,5/15/2009,249,正常,Normal
4095,20204,5/15/2009,249,正常,Normal
4096,40042,5/15/2009,229,正常,Normal
4097,10027,5/15/2009,249,正常,Normal
4098,40296,5/15/2009,249,正常,Normal
4099,30157,5/15/2009,229,正常,Normal
4100,30082,5/15/2009,249,正常,Normal
4101,30110,5/15/2009,369,正常,Normal
4102,10035,5/15/2009,229,正常,Normal
4103,40135,5/15/2009,2,正常,Normal
4104,20278,5/15/2009,249,正常,Normal
4105,10173,5/15/2009,2,正常,Normal
4108,10128,5/15/2009,249,正常,Normal
4109,40200,5/15/2009,369,正常,Normal
4110,10177,5/15/2009,199,正常,Normal
4111,40031,5/15/2009,30,正常,Normal
4112,10232,5/15/2009,269,正常,Normal
4113,30095,5/15/2009,3,正常,Normal
4114,10290,5/15/2009,4,正常,Normal
4115,30089,5/15/2009,399,正常,Normal
4116,20172,5/15/2009,299,正常,Normal
4117,40208,5/15/2009,249,正常,Normal
4118,10188,5/15/2009,2,正常,Normal
4119,10137,5/15/2009,399,正常,Normal
4120,40232,5/15/2009,2,正常,Normal
4121,40143,5/15/2009,269,正常,Normal
4122,10030,5/15/2009,299,正常,Normal
4123,10265,5/15/2009,249,正常,Normal
4124,40227,5/15/2009,2,正常,Normal
4125,40170,5/15/2009,399,正常,Normal
4126,10178,5/15/2009,399,正常,Normal
4127,20111,5/15/2009,2,正常,Normal
4128,20257,5/15/2009,199,正常,Normal
4129,40107,5/15/2009,399,正常,Normal
4130,30243,5/15/2009,2,正常,Normal
4131,20126,5/15/2009,249,正常,Normal
4132,40159,5/15/2009,299,正常,Normal
4133,40014,5/15/2009,30,正常,Normal
4134,30015,5/15/2009,30,正常,Normal
4135,40047,5/15/2009,30,正常,Normal
4136,40069,5/15/2009,30,正常,Normal
4137,20074,5/15/2009,1,正常,Normal
4138,40203,5/15/2009,249,正常,Normal
4139,20206,5/15/2009,399,正常,Normal
4140,20217,5/15/2009,369,正常,Normal
4141,10089,5/15/2009,319,正常,Normal
4142,10108,5/15/2009,30,正常,Normal
4143,40176,5/15/2009,45,正常,Normal
4144,10116,5/15/2009,319,正常,Normal
4145,20070,5/15/2009,229,正常,Normal
4146,40285,5/15/2009,30,正常,Normal
4147,20227,5/15/2009,299,正常,Normal
4148,20222,5/15/2009,3,正常,Normal
4149,20227,5/15/2009,229,正常,Normal
4150,20110,5/15/2009,369,正常,Normal
4151,20145,5/15/2009,2,正常,Normal
4152,10051,5/15/2009,2,正常,Normal
4153,20100,5/15/2009,229,正常,Normal
4154,30193,5/15/2009,249,正常,Normal
4155,40151,5/15/2009,30,正常,Normal
4156,40182,5/15/2009,2,正常,Normal
4157,20216,5/15/2009,45,正常,Normal
4158,10282,5/15/2009,249,正常,Normal
4159,20057,5/15/2009,299,正常,Normal
