"","application_id","bad_ind","vehicle_year","vehicle_make","bankruptcy_ind","tot_derog","tot_tr","age_oldest_tr","tot_open_tr","tot_rev_tr","tot_rev_debt","tot_rev_line","rev_util","fico_score","purch_price","msrp","down_pyt","loan_term","loan_amt","ltv","tot_income","veh_mileage","used_ind"
"208",5037562,"0",2000,"FORD","N",3,15,139,5,3,4442,1488,299,678,20191,18950,0,66,18938,101,2741.66,0,0
"209",2686468,"1",0,"","N",1,7,125,NA,NA,9998,9998,100,675,14130.76,15199,500,60,16000,109,3700,0,0
"210",239846,"0",1997,"TOYOTA","N",11,26,130,6,2,909,1300,70,593,14133,12925,0,54,11633,105,3600,32101,1
"211",1765788,"0",1998,"FORD","N",0,8,32,6,4,7020,8291,85,650,12684,11500,1684,60,11500,113,1600,17000,1
"212",7307072,"0",1994,"FORD","N",0,8,183,1,0,0,5600,0,796,17005.5,13450,2000,60,12255.5,93,3120,13267,1
"213",1368750,"0",1997,"CHEVY","N",0,1,9,NA,1,63,0,0,696,10000,12500,2000,66,8000,64,1250,56000,1
"214",6204836,"0",1998,"CHEVY","N",2,15,32,8,4,4272,6686,64,752,22600,21000,1100,66,17000,102,3633.33,36489,1
"215",8479288,"0",2000,"HYUNDAI","Y",3,25,116,20,4,4539,6500,70,667,19245.25,17912,1500,66,16645.25,99,2300,1,0
"216",7758587,"0",1995,"WV","",NA,NA,NA,NA,NA,NA,NA,0,NA,10686.75,10000,0,54,10000,131,1300,78000,1
"217",7714578,"0",2000,"SATURN","N",0,11,77,6,3,4313,6674,65,686,16000,15965,2000,66,14000,90,1200,1,0
"218",3191299,"0",1995,"OLDS","N",1,23,162,4,2,1226,35363,3,762,15026.18,14500,0,60,16894.33,128,5250,70000,1
"219",1757887,"0",1999,"FORD","N",0,24,285,5,2,437,38259,1,798,22000,24000,0,39,22000,92,4000,18000,1
"220",1649218,"0",2000,"FORD","N",0,13,72,5,2,4040,12600,32,736,29702,31285,500,60,29202,93,3300,175,0
"221",6166508,"0",2000,"TOYOTA","N",0,26,159,5,3,2254,23959,9,791,20874.7,19999,1780,48,19094.7,95,4750,10,0
"222",2674669,"0",2000,"VW","N",0,8,137,NA,2,2392,34100,7,716,18637,18495,1000.01,36,17636.99,95,3208.33,26,0
"223",5985426,"0",1997,"SATURN","N",0,17,161,4,3,12647,42400,30,696,11600,10725,1250,60,10350,97,3000,60000,1
"224",5261222,"0",1997,"FORD","N",1,39,149,15,12,14842,41687,36,684,23712,21750,0,60,23712,116,6100,36000,1
"225",5496809,"0",1997,"FORD","N",NA,NA,NA,NA,NA,NA,NA,0,765,11509.4,10500,1000,66,10509.4,100,6586.67,58000,1
"226",9586044,"0",2000,"VW","N",0,16,260,3,2,739,22134,3,803,17300,17225,3400,36,13900,81,5355.46,30,0
"227",2866120,"0",2000,"CADILLAC","N",0,41,456,NA,4,4481,55401,8,772,42000,44040,11500,60,10000,27,4166.67,1,0
"228",7552297,"0",1995,"FORD","N",1,9,121,3,0,0,3500,0,719,10620,9000,0,48,10120,132,3750,89000,1
"229",2350138,"1",1996,"CHEVROLET","N",9,26,109,8,5,9123,9600,95,515,7469,7250,0,60,7024,126,2000,69,1
"230",6590757,"1",1993,"MERC","",NA,NA,NA,NA,NA,NA,NA,0,NA,10448,10500,0,42,10448,108,2596,80000,1
"231",9281375,"0",1996,"JEEP","N",4,5,43,NA,NA,NA,NA,0,590,16758.5,14500,3000,54,11768.5,82,1400,52099,1
"232",8450187,"0",2000,"KIA","N",0,10,106,6,5,14050,4582,307,671,24500,19045,1700,60,22800,123,1600,1,0
"233",10775,"0",2000,"VOLKSWAGEN","N",2,40,312,11,6,15242,40924,37,700,18155.87,18100,0,72,18155.87,101,1782,1,0
"234",2750106,"0",1999,"BUICK","N",0,12,256,NA,1,121,24074,1,795,21404,20533,2500,60,13300,65,2083.33,20533,1
"235",6033790,"0",2000,"PLYMOUTH","N",1,9,128,NA,3,1972,7602,26,708,15390,15500,1500,36,13890,95,1600,1,0
"236",8345719,"0",1999,"FORD","N",0,17,345,5,3,11695,15600,75,781,22500,22000,0,39,22500,102,4500,17000,1
"237",6554858,"1",2000,"CHEVY","N",1,3,48,NA,2,799,2950,27,655,16831,16155,4000,36,11816,77,1700,1,0
"238",8810702,"1",1999,"CHEV","N",0,8,70,5,1,466,6400,7,708,27990,26000,0,60,27990,114,2500,10,1
"239",1343740,"1",2000,"CHEVY","N",6,10,39,NA,NA,9998,9998,100,601,19250,19300,2000,60,17250,102,1750,17000,1
"240",3856654,"0",1998,"HYUNDAI","N",2,15,47,6,5,2083,4040,52,631,8214,8300,0,60,8214,99,4083.33,13000,1
"241",8486190,"0",2000,"KIA","N",0,20,305,7,6,2317,26448,9,797,12882.36,13559,1830.47,36,11051.89,82,2150,15,0
"242",1469465,"0",1996,"JEEP","N",3,18,160,5,3,4190,4934,85,655,14990,14000,0,60,14990,119,2333.33,55,1
"243",185319,"1",1996,"FORD","N",1,1,68,NA,NA,NA,NA,0,NA,13698,11100,2198,54,11098,101,3400,74000,1
"244",4873869,"0",2000,"AUDI","N",0,26,173,5,3,15021,47700,31,791,24700,29300,0,48,27112,94,8900,164,0
"245",8655325,"1",1998,"CHEVY","N",0,4,110,NA,NA,9998,9998,100,737,13450.2,15000,3994.34,66,16715,111,1166,49250,1
"246",321637,"0",2000,"BUICK","N",0,4,252,NA,0,0,495,0,723,21637,21472,5637,60,16000,75,0,1,0
"247",1176560,"0",1995,"INFINITI","N",1,19,123,6,1,962,1700,57,653,17829,17925,0,54,17829,100,4100,70923,1
"248",4025400,"0",2000,"TOYOTA","N",0,10,65,6,3,11389,25000,46,704,23800,23500,500,66,23300,99,1700,1,0
"249",2003651,"0",1997,"HONDA","N",0,37,307,6,4,7451,34302,22,713,18956,17925,4000,60,11706,66,3655,61308,1
"250",5537911,"0",2000,"CHRYSLER","N",1,6,134,3,2,2830,3400,83,625,21470.72,21770,5252.76,66,14967.96,69,8890.67,1,0
"251",2991425,"1",1998,"PONTIAC","N",1,26,176,13,6,12880,19232,67,626,18962,17000,1962,48,18700,128,3500,16480,1
"252",2649531,"0",0,"","N",0,31,172,6,2,676,43900,2,733,19500,0,500,60,19000,97,5000,0,0
"253",515746,"0",2000,"JEP","N",1,19,130,5,3,1848,9852,19,707,19941,21390,0,60,16841,80,37000,1,0
"254",8075891,"0",2000,"FORD","N",0,26,365,8,6,17331,42155,41,737,13150,13840,1000,36,12150,91,2680,1,0
"255",3807504,"0",2000,"TOYOTA","N",0,2,75,NA,0,0,1470,0,719,14819.38,16712,0,48,14819.38,89,2600,1,0
"256",6314224,"0",1999,"CHEVROLET","N",0,17,430,4,3,501,54973,1,786,16062,14000,0,66,13610,112,3500,22000,1
"257",6452186,"0",1993,"SATURN","N",0,20,144,4,2,13874,44471,31,722,7500,5700,2400,42,5100,90,5075,63822,1
"258",9372999,"0",2000,"PONTIAC","N",1,14,149,2,1,2373,17620,13,763,21465.59,23015,11465.59,36,10000,44,6586.66,12,0
"259",4257595,"0",1997,"DODGE","N",2,9,134,4,3,4176,4124,101,635,14100,15375,0,60,12100,88,1500,59000,1
"260",1763604,"0",1998,"CHEV","N",2,7,85,NA,1,4170,4170,100,671,23100,23000,3000,60,20100,100,5166.67,33,1
"261",2384145,"0",2000,"JEEP","N",0,26,100,8,6,17574,13444,131,635,27261,28045,0,60,27261,99,5600,16,0
"262",3117984,"0",1996,"TOYOTA","N",0,11,160,3,1,4903,25000,20,760,14768.87,13875,0,48,14768.87,107,4000,53936,1
"263",577980,"1",1997,"CHEVY","",NA,NA,NA,NA,NA,NA,NA,0,NA,10578,8000,2420,60,8158,136,1666.67,51000,1
"264",4290608,"1",2000,"NISSAN","N",0,19,54,6,4,3276,28611,11,737,22282.51,21838,1591.25,60,20691.26,95,4416.67,45,0
"265",7034571,"0",1999,"CHRY","N",4,9,130,4,2,567,854,66,617,13500,15900,0,60,13500,97,5200,14000,1
"266",1837853,"0",1996,"CHEVY S10","N",1,17,284,4,3,579,1542,38,706,14500,15475,2000,66,12500,81,2500,80277,1
"267",1055228,"0",2000,"CHRYSLER","N",0,24,158,5,2,9143,13376,68,697,26206,27395,0,60,26206,97,2298.33,1,0
"268",3342441,"0",1998,"FORD","N",1,11,147,2,1,361,10900,3,807,8453,10125,0,60,8453,93,7327,36000,1
"269",9974254,"0",1997,"TOYOTA","N",0,9,29,4,3,1938,8444,23,678,13331,12000,0,60,13331,112,1966,26114,1
"270",662658,"0",1996,"FORD","N",0,29,155,7,6,14346,12600,114,690,14000,18450,0,48,14000,77,0,38000,1
"271",2556230,"1",1999,"OLDS","N",0,5,30,4,2,2270,2500,91,582,16301,17325,2777,60,13524,85,1583.33,1,1
"272",5034997,"0",1999,"DAEWOO","N",0,1,6,NA,1,136,850,16,685,11650,10000,0,66,10650,117,1000,2000,1
"273",9214791,"1",0,"","N",0,14,106,7,2,22830,44060,52,637,6835.64,7400,1000,60,6473,87,10416.67,0,0
"274",1571654,"0",2000,"DODGE","N",0,7,21,5,3,1960,2194,89,646,24715,24223,2208,60,22507,93,10792.5,34000,0
"275",5556707,"0",1997,"JEEP","N",0,6,19,5,3,1848,6100,30,683,23500,21975,0,60,23500,118,3350,45000,1
"276",5815592,"1",1999,"PONTIAC","N",0,26,241,6,3,10333,33140,31,775,23540,22990,0,48,23540,102,34666.67,12000,1
"277",8495998,"0",2000,"CHEVY","N",NA,NA,NA,NA,NA,NA,NA,0,674,20920,20000,0,60,15220,77,5428.33,1,0
"278",3813585,"0",1996,"GMC","N",1,19,166,5,4,14768,10660,139,698,22494,22900,0,60,17894,78,2916.67,61566,1
"279",6008722,"0",1997,"CHEVROLET","N",2,10,170,4,3,4996,8400,59,606,13662,12750,450,60,12517,111,4583.33,31000,1
"280",8170096,"0",1996,"CHEVY","N",0,8,80,NA,5,10468,36112,29,706,11700,9050,1200,60,10500,122,2500,39000,1
"281",1877642,"0",1997,"CHEVY","N",3,7,141,NA,NA,9998,0,0,647,19150,20200,0,60,19150,95,4150,24000,1
"282",8920341,"0",1996,"CHEVY S10","N",0,1,12,NA,1,20,850,2,693,12999,11850,0,60,10999,100,1300,16000,1
"283",2960266,"0",1997,"FORD","Y",4,22,139,3,1,7294,8300,88,646,17430,19025,0,54,17430,92,2166.66,57000,1
"284",3314047,"1",2000,"FORD","N",4,21,204,8,4,27055,26085,104,634,27735,32800,0,48,27735,85,20833.33,1,0
"285",8049063,"0",2000,"NISSAN","N",0,17,150,4,2,3098,26733,12,789,29500,26319,0,60,29500,112,7583.33,14,0
"286",3977087,"0",1998,"OLDS","N",0,41,184,10,5,1464,38505,4,763,18993,23000,1000,60,17993,82,4333.33,30000,1
"287",8271892,"0",2000,"DODGE","N",2,25,129,10,6,17546,32100,55,628,24043,22675,2000,60,22043,98,3083.33,1,0
"288",7093486,"0",1998,"DODGE","N",0,15,177,4,3,5441,16515,33,777,25175,24000,0,72,25175,105,2750,27000,1
"289",2251393,"0",2000,"FORD","N",0,7,70,NA,1,1098,10720,10,752,17300,16500,1500,60,16900,111,2200,1,0
"290",4514773,"0",1994,"CHEV","N",0,24,133,2,1,0,18711,0,758,14716.14,8250,0,48,7366.14,91,2194,80000,1
"291",3731702,"1",1999,"TOYOTA","N",0,7,46,3,2,14296,15070,95,637,19560,22230,0,48,19560,90,2916.67,1,1
"292",8054886,"0",1998,"SATURN","N",0,8,323,4,3,1065,41600,3,793,12800,11675,2000,60,10800,93,3000,19275,1
"293",241352,"1",2000,"DODGE","N",1,14,151,5,4,10559,16458,64,704,23832,22400,1232,72,22600,105,2500,1,0
"294",279288,"0",1999,"DODGE","N",0,21,107,5,3,12467,23000,54,711,15803.72,13975,0,60,15803.72,119,2333.33,21439,1
"295",7735603,"1",1998,"CHEVROLET","N",2,13,129,5,2,5542,9015,61,672,12500,11525,1000,66,11500,100,2650,5865,1
"296",6621504,"0",2000,"VW","N",2,14,468,3,0,0,2629,0,727,29000,30305,0,36,29000,96,8333.33,30305,0
"297",7095328,"1",2000,"TOYOTA","N",0,5,17,4,3,1614,3200,50,708,35530,34580,0,60,35530,109,3000,1,0
"298",6440864,"0",2000,"CHEV","N",1,5,41,2,1,134,229,59,666,23475,21185,1250,60,22225,107,1083.33,1,0
"299",1310094,"1",1998,"DODGE","N",0,1,9,NA,NA,NA,NA,0,663,12780,12800,1000,60,11780,94,1500,19000,1
"300",3840890,"0",2000,"HONDA","N",NA,NA,NA,NA,NA,NA,NA,0,622,13927,16145,0,48,13927,89,3306,17,0
"301",798910,"0",1989,"FORD","N",0,37,281,7,5,12563,28352,44,714,9519.4,8800,0,48,8521.4,98,2083.33,99808,1
"302",4050529,"0",1998,"FORD","",NA,NA,NA,NA,NA,NA,NA,0,NA,22400,20875,9000,60,13400,65,6666.67,27000,1
"303",3220679,"0",1996,"FORD","N",0,44,222,2,0,0,22835,0,766,7969,7460,2000,54,5969,80,5416.67,69000,1
"304",780791,"0",1994,"DODGE","N",4,25,174,8,5,9291,26040,36,627,13417,13000,800,60,12617,123,5333.33,68000,1
"305",128915,"0",2000,"DODGE","N",1,24,233,9,6,11550,38414,30,683,22500,26600,2500,36,20000,75,5000,1,0
"306",6956376,"0",2000,"VW","N",0,22,161,3,1,67,4800,1,769,17995,17000,5000,66,11895,70,2750,1,0
"307",1267828,"1",2000,"CHEVY","N",3,5,34,2,1,297,308,96,620,20900,25000,0,60,27000,112,2937,1,0
"308",1373638,"0",2000,"PONTIAC","N",1,20,125,5,2,1781,3700,48,700,18527.5,19250,3500,66,20626.5,108,4000,21,0
"309",7418078,"0",1999,"FORD","N",0,31,244,7,4,21951,80521,27,742,34500,35000,0,72,24500,73,6000,100,0
"310",4343426,"0",1997,"CHEVROLET","N",2,10,85,1,0,0,9700,0,695,15664,13950,1000,60,14664,109,1666.67,64000,1
"311",4354363,"0",2000,"FORD","N",1,32,196,6,3,4038,19700,20,758,25059.67,22500,757,60,24302.67,111,7000,1,0
"312",8567098,"1",2000,"TOYOTA","N",1,28,102,8,3,5750,12920,45,601,29027.97,29234,0,60,29027.97,104,3700,5,0
"313",5248316,"0",1999,"FORD","N",1,14,100,7,1,3785,15566,24,645,0,21000,0,60,21000,105,4083.33,21952,1
"314",8718092,"0",1998,"NISSAN","N",8,15,82,5,3,1788,2309,77,585,9697.4,10100,1800,60,8552,107,1800,36000,1
"315",7190276,"1",1996,"CHEVY","",4,4,38,NA,NA,NA,NA,0,NA,6500,7250,0,54,6500,107,1423,75000,1
"316",7576141,"0",2000,"BMW","N",0,10,134,NA,1,1748,27201,6,724,59635,57000,0,48,60980,107,12000,1,0
"317",3989966,"0",2000,"HONDA","N",3,34,158,NA,10,11804,17440,68,610,15942,16145,1442,54,15942,102,1517,1,0
"318",2427656,"0",1998,"MERCURY","N",0,11,63,NA,4,4284,5742,75,696,12922.28,13550,0,66,12122.28,90,2916.67,27629,1
"319",3062366,"0",2000,"GMC","N",1,29,129,11,5,9447,17477,54,732,26300.25,24764,0,72,28316.64,115,3083.34,1,0
"320",8176467,"0",2000,"PONTIAC","N",0,13,116,5,2,748,15500,5,781,27710,27215,1500,48,26148,98,4375,1,0
"321",9287616,"0",1996,"CHEVY","N",0,25,176,13,9,16280,52754,31,675,18848,14000,5000,54,7348,69,3250,45000,1
"322",7275099,"0",1999,"DODGE","N",0,21,175,7,4,4610,48565,9,NA,28908.32,27250,0,60,28908.32,106,2303.73,25193,1
"323",7046077,"0",1997,"BUICK","N",3,17,219,4,3,447,8920,5,686,14214,14000,0,60,10114,73,3333.33,45044,1
"324",4658417,"0",1999,"FORD","N",0,24,306,7,4,2703,50800,5,798,27132,25975,1000,48,22332,87,12166,20504,1
"325",2328409,"0",2000,"TOYOTA","N",0,32,246,16,8,29750,54886,54,708,32439,33410,0,60,32439,97,10000,1,0
"326",5833954,"0",1999,"FORD","N",0,15,63,5,3,4758,18110,26,645,25000,23000,2000,48,23000,100,5666.67,19000,1
"327",5186730,"1",1999,"OLDS","N",0,15,114,1,0,0,3000,0,706,21194,16575,0,60,21194,131,2583.33,16686,1
"328",703979,"0",2000,"HONDA","N",6,18,111,NA,4,2726,8410,32,660,19320,20155,3000,72,18300,97,1370,1,0
"329",7521582,"0",1999,"MERCURY","N",2,16,198,5,4,20414,21000,97,673,35589.55,29055,3689.55,48,35600,125,11666.67,1,1
"330",920272,"1",1994,"CHEVY","N",1,18,184,5,3,7266,16500,44,699,11573,11700,2000,48,9573,82,6250,86000,1
"331",8069910,"1",2000,"GMC","N",6,15,100,5,1,232,728,32,657,29544,29544,2780.39,60,26763.61,91,2000,1,0
"332",4472241,"0",2000,"TOYOTA","N",0,27,166,7,6,6960,31700,22,771,29306,22205,0,60,29306,134,7450,1,0
"333",9888720,"0",1996,"LINCOLN","N",0,8,232,2,1,1305,6700,19,797,28667,21300,420.5,66,27690,139,0,32349,1
"334",8079286,"0",0,"","N",1,17,169,4,0,0,200,0,619,4186.71,4599,0,60,4186.71,91,4333.33,0,0
"335",8475835,"0",1998,"FORD","N",0,4,28,2,1,730,1000,73,686,11956.58,10900,0,66,11956.58,122,1950,145750,1
"336",3449583,"0",1996,"CHEVY","Y",6,7,59,NA,NA,NA,NA,0,NA,7274,8550,29,54,7245,112,2250,72747,1
"337",1030985,"0",2000,"LEXUS","N",0,17,405,5,3,1567,45045,3,773,37716.8,38043,0,24,37716.8,99,3000,15,0
"338",2373420,"1",1996,"MERCURY","N",0,6,110,NA,4,7060,6737,105,612,17520,16500,1000,60,16085,115,3000,39000,1
"339",9900615,"0",2000,"FORD","N",0,15,177,3,2,3519,21308,17,762,22568,26170,2451.74,60,20116.26,77,6100,25,0
"340",7072162,"1",1997,"DODGE","N",0,4,55,NA,NA,NA,NA,0,699,12040.5,11100,0,60,10840.5,116,1916.67,55948,1
"341",9198492,"0",1993,"FORD","N",0,4,124,NA,NA,NA,NA,0,701,5871,5000,846.5,42,5024.5,100,4300,77,1
"342",6393291,"1",2000,"FORD","",NA,NA,NA,NA,NA,NA,NA,0,NA,13694,13050,1000,66,11194,94,1000,1,0
"343",6827869,"0",2000,"CHEVY","N",0,18,125,4,2,443,11601,4,729,25342.15,23000,7000,66,17842.15,78,8000,16,0
"344",8417187,"0",2000,"FORD","N",2,16,209,3,2,1940,7390,26,595,27867,27565,500,60,27367,101,6700,1,0
"345",6914241,"1",1998,"CHEVY","N",0,1,168,NA,0,0,10000,0,824,21200,23000,0,66,22985,123,2083.33,40000,1
"346",7297733,"0",1999,"CHEVROLET","N",1,24,173,9,4,3182,10980,29,708,32600,30800,0,60,32600,106,9166.67,4,1
"347",4281841,"1",2000,"SUB","N",0,11,209,4,2,4978,9300,54,707,20260,20403,900,72,18903,93,1200,1,0
"348",2981721,"0",2000,"CHEVROLET","N",0,31,220,8,6,35158,34164,103,708,20229,23870,0,66,25000,108,0,1,0
"349",22849,"0",1999,"DODGE","N",1,7,48,3,1,1500,827,181,687,17588.15,16500,0,66,17588.15,107,2600,17118,1
"350",6612381,"0",1991,"GEO","",NA,NA,NA,NA,NA,NA,NA,0,NA,5000,5000,0,36,5000,109,2600,70000,1
"351",4551132,"0",2000,"DODGE","N",0,23,137,10,5,11312,13929,81,675,33693.26,29560,3700,60,29993.26,101,4745,18,0
"352",3814669,"0",1998,"FORD","N",1,3,80,2,1,1869,2400,78,580,11054,11750,0,60,11054,103,2083,20700,1
"353",5024576,"1",2000,"FORD","N",1,9,45,3,2,228,3074,7,650,24105,21650,290,72,23815,118,5000,2,0
"354",9898652,"0",2000,"CHEV","N",3,8,106,3,2,1510,2121,71,659,25295,21390,3505,66,21300,107,3756.8,1,0
"355",5245649,"0",1999,"FORD","Y",0,23,208,6,4,21245,31328,68,716,14110,14000,100,36,14010,100,12000,22000,1
"356",3631410,"0",0,"","N",0,3,107,NA,1,38,844,5,706,8200,8698,1000,60,7200,100,6000,0,0
"357",9077144,"0",1997,"GMC","N",0,25,107,8,4,11298,30300,37,661,28800,29400,6800,60,22000,76,4450,23920,1
"358",2041989,"1",1997,"NISSAN","N",1,9,19,NA,6,2554,3920,65,658,11500,11500,0,60,12319,115,5833.33,34000,1
"359",7917092,"0",1995,"FORD","N",0,3,19,3,2,1601,2217,72,650,17458,16500,1458,54,14080,86,2000,60200,1
"360",3396056,"0",1997,"JEEP","N",3,19,316,8,6,9269,29035,32,595,24047,19050,0,51,24047,126,6366.66,24000,1
"361",4520638,"1",1995,"CHEVY","",NA,NA,NA,NA,NA,NA,NA,0,NA,10808,10950,2908,48,10808,110,1800,74405,1
"362",8062528,"1",2000,"FORD","N",3,16,148,6,2,2830,600,472,704,35389.65,29420,705.18,60,34684.47,118,7333.34,297,0
"363",8159390,"0",2000,"NISSAN","N",2,8,111,NA,1,322,2522,13,660,20558.45,17950,2000,66,15777.45,89,2193,1,0
"364",415416,"0",1998,"FORD","N",0,17,116,8,5,19300,37677,51,701,15795,18000,0,36,15795,88,2641.67,31000,1
"365",6294416,"0",1997,"CHEVY","N",0,5,58,3,1,2904,3500,83,681,16100,16100,0,60,15400,96,0,45000,1
"366",7678021,"0",1996,"FORD","N",0,5,126,NA,0,0,1200,0,784,7978,8150,1000,60,6978,87,1899,57614,1
"367",7395809,"0",2000,"CHEV","N",3,7,127,NA,1,1632,9390,17,725,25014,25004,3500,60,21114,88,3346.67,1,0
"368",9318804,"0",2000,"HONDA","N",0,8,65,NA,NA,9998,9998,100,717,28626.82,24965,0,60,28626.82,115,2500,356,0
"369",1939168,"0",1997,"HONDA","N",0,5,72,3,2,9165,8500,108,634,13400,13600,5000,60,8400,62,3666,39000,1
"370",1330317,"1",1999,"SAAB","N",1,55,289,14,9,28085,73126,38,553,32650,37395,499,48,32151,86,31666.66,10,1
"371",4200238,"1",2000,"TOYOTA","N",2,18,90,11,7,10072,11821,85,584,17339.45,15038,0,60,17339.45,115,2100,17,0
"372",5781127,"0",2000,"FORD","N",1,35,241,5,3,16080,31452,51,654,41725,41725,0,48,41725,101,15000,1,0
"373",8086074,"0",2000,"SATURN","N",0,1,6,NA,0,0,100,0,668,14230,13400,5000,60,9230,69,3500,1,0
"374",2589170,"0",1999,"CHEVY","N",0,5,69,5,3,615,1300,47,675,23536.77,23325,0,60,23536.77,101,2333.33,16000,1
"375",8718545,"0",2000,"TOYOTA","N",0,14,398,7,3,708,26180,3,781,39356.73,37481,5000,60,34356.73,92,7500,16,0
"376",8358852,"0",2000,"KIA","N",1,19,50,13,8,2677,4632,58,649,13247,12564,1750,60,11497,96,2750,1,0
"377",5307082,"0",1996,"DODGE","N",1,19,136,8,6,9915,22056,45,633,22900,19050,3900,54,21640,116,2700,43258,1
"378",3869923,"0",1996,"FORD","N",1,10,74,NA,1,729,6100,12,707,8114.4,7250,0,36,8114.4,124,1500,54687,1
"379",795491,"1",1997,"DODGE","N",0,12,79,0,0,0,840,0,718,25143.42,20225,0,66,25143.42,131,0,56959,1
"380",6519871,"1",1997,"DODGE","",NA,NA,NA,NA,NA,NA,NA,0,NA,9000,9000,0,60,9000,126,1950,38000,1
"381",1981228,"0",1999,"ACURA","N",0,28,401,4,2,3653,35064,10,807,23980,26605,0,60,14926,57,6250,4958,1
"382",3845022,"0",1997,"FORD","N",0,4,80,2,1,164,5000,3,756,21791,21000,1000,60,20791,99,3000,9981,1
"383",7077715,"0",1996,"OLDS","N",2,16,255,6,5,4612,18207,25,692,14846,17000,0,60,14846,97,3333.33,48000,1
"384",8137412,"0",2000,"DODGE","N",0,8,148,2,1,1291,27150,5,803,26226,26855,0,60,26226,98,2750,1,0
"385",5474273,"0",1997,"FORD","N",1,5,25,4,2,623,800,78,612,5436,7900,500,54,4936,70,3500,62000,0
"386",1321198,"0",2000,"DODGE","N",0,4,174,2,1,11974,25000,48,763,28969.56,28969,12500,72,14557.36,51,1500,10,0
"387",1528861,"0",2000,"CHEVY","N",0,14,109,4,3,19200,23800,81,648,30342,24691,10000,60,20342,82,6916.67,1,0
"388",434200,"0",1991,"FORD","N",0,14,169,5,2,8415,10800,78,697,3772,3500,0,36,3772,112,1600,43040,1
"389",540728,"0",2000,"PONTIAC","N",0,35,475,6,4,3304,30494,11,762,32465,28650,1500,60,30965,108,7550,67,0
"390",3003154,"0",2000,"FORD","N",12,39,255,17,2,2825,15357,18,690,47570,42015,3382.15,60,44187.85,105,16666.67,11,0
"391",1759371,"1",2000,"VW","N",NA,NA,NA,NA,NA,NA,NA,0,607,22108,19925,0,66,22108,113,6950,8,0
"392",4127738,"0",1995,"PONTIAC","N",0,9,115,4,3,6046,8100,75,641,10165,9500,1165,54,9000,113,2270,42088,1
"393",2970705,"0",1999,"CHEVY","Y",11,19,68,6,4,3629,4629,78,673,23241,24520,3400,72,18841,83,3600,0,0
"394",6353341,"1",2000,"CHEVROLET","N",0,29,159,6,0,0,16200,0,756,39847.08,32768,500,60,39347.08,120,80000,25,0
"395",6943913,"0",0,"","N",5,15,94,8,6,3958,6500,61,640,8995,8099,0,60,8995,121,2725,0,0
"396",960458,"0",2000,"TOYOTA","N",0,20,263,3,1,45,3700,1,790,32459.13,25643,0,60,32459.13,128,4500,1,0
"397",8288738,"0",2000,"MITSUBISHI","N",0,4,153,2,1,51,89,57,NA,31742.67,26790,3000,66,27124,109,3800,1,0
"398",2674688,"0",1997,"CHEVY","N",0,23,223,5,3,1672,35484,5,818,14143,12000,0,60,11210,93,4000,31000,1
"399",3486080,"0",2000,"KIA","N",5,21,181,10,5,8161,20494,40,658,12413.56,13129,400,48,12013.56,92,7250,1,0
"400",751733,"1",2000,"FORD","N",13,30,209,6,5,2664,10725,25,599,25190,26865,5000,60,21050,79,12500,1,0
"401",2528176,"0",2000,"FORD","N",0,17,314,4,3,2079,39536,5,778,35300,36475,978,72,28222,88,3083.33,1,0
"402",7211734,"0",1998,"TOYOTA","N",2,32,314,10,4,3073,39100,8,700,16382,15750,0,36,16382,104,4300,32794,1
"403",1121321,"0",1998,"PLYMOUTH","N",9,33,126,2,1,806,882,91,635,13118,11575,0,60,9318,81,3934.99,36318,1
"404",7491982,"1",2000,"CHEVROLET","N",0,1,25,NA,NA,NA,NA,0,687,15601,14285,3001,63,12600,112,1286.67,1,0
"405",556989,"0",2000,"NISSAN","N",0,19,197,5,4,9212,26550,35,715,23524.89,22097,0,60,23524.89,111,6625,22,0
"406",9881807,"1",2000,"TOYOTA","N",0,18,134,8,5,13087,15570,84,704,28356,24264,0,63,28356,120,3333.33,17,0
"407",833273,"0",2000,"LINCOLN","N",0,8,99,6,4,9331,12465,75,718,33035,32000,1100,60,31935,104,2333.33,10100,0
"408",7029789,"1",0,"","N",0,2,32,NA,NA,NA,NA,0,678,4600,0,0,60,4600,100,4000,0,0
"409",1607776,"1",1997,"FORD","N",5,12,158,2,1,157,1648,10,591,22172,21500,1000,60,21172,107,1500,36626,1
"410",2333663,"1",0,"","N",9,36,157,13,9,32378,46809,69,606,7599,0,800,60,6799,89,11666.67,0,0
"411",9443867,"0",1996,"FORD","N",0,3,105,NA,NA,9998,9998,100,659,17048.3,18100,0,60,17048.3,95,2400,41476,1
"412",1610148,"0",1999,"PONT","N",0,7,99,3,2,6417,23213,28,725,26154,24850,3000,51,23154,93,3766.67,38,0
"413",8737821,"1",2000,"JEEP","N",0,2,13,2,1,596,886,67,679,21880,21135,2500,48,19380,92,1600,1,0
"414",5778544,"0",1999,"OLDS","N",6,32,124,13,8,24882,25829,96,589,19418,25000,0,60,19418,80,5650,14700,1
"415",2556856,"0",1998,"FORD","N",0,9,260,NA,NA,9998,9998,100,743,23995.5,18575,0,63,23995.5,129,2000,11394,1
"416",9761008,"0",2000,"DODGE","N",1,28,268,11,6,10318,25905,40,670,26530,24795,0,66,26530,109,4565,20,0
"417",1539698,"0",1996,"HYUNDAI","N",4,9,18,NA,NA,NA,NA,0,604,11775,6500,5275,54,6500,101,1550,23000,1
